시군구,행정동,승객수,기준_날짜,시군구명칭,행정동명칭
11010,1101053,20524,20220101,종로구,사직동
11010,1101053,21701,20220102,종로구,사직동
11010,1101053,54331,20220103,종로구,사직동
11010,1101053,57510,20220104,종로구,사직동
11010,1101053,58347,20220105,종로구,사직동
11010,1101053,60326,20220106,종로구,사직동
11010,1101053,59549,20220107,종로구,사직동
11010,1101053,34304,20220108,종로구,사직동
11010,1101053,24795,20220109,종로구,사직동
11010,1101053,59101,20220112,종로구,사직동
11010,1101053,59514,20220113,종로구,사직동
11010,1101053,58737,20220114,종로구,사직동
11010,1101053,34637,20220115,종로구,사직동
11010,1101053,26486,20220116,종로구,사직동
11010,1101053,57882,20220117,종로구,사직동
11010,1101053,59706,20220118,종로구,사직동
11010,1101053,62765,20220119,종로구,사직동
11010,1101053,61402,20220120,종로구,사직동
11010,1101053,60573,20220121,종로구,사직동
11010,1101053,35402,20220122,종로구,사직동
11010,1101053,26189,20220123,종로구,사직동
11010,1101053,58839,20220124,종로구,사직동
11010,1101053,60192,20220125,종로구,사직동
11010,1101053,61846,20220126,종로구,사직동
11010,1101053,59617,20220127,종로구,사직동
11010,1101053,56259,20220128,종로구,사직동
11010,1101053,27479,20220129,종로구,사직동
11010,1101053,21870,20220130,종로구,사직동
11010,1101053,16977,20220131,종로구,사직동
11010,1101053,14908,20220201,종로구,사직동
11010,1101053,22103,20220202,종로구,사직동
11010,1101053,51827,20220203,종로구,사직동
11010,1101053,55021,20220204,종로구,사직동
11010,1101053,29357,20220205,종로구,사직동
11010,1101053,21602,20220206,종로구,사직동
11010,1101053,54775,20220207,종로구,사직동
11010,1101053,56909,20220208,종로구,사직동
11010,1101053,57095,20220209,종로구,사직동
11010,1101053,56600,20220210,종로구,사직동
11010,1101053,57243,20220211,종로구,사직동
11010,1101053,32331,20220212,종로구,사직동
11010,1101053,24401,20220213,종로구,사직동
11010,1101053,54065,20220214,종로구,사직동
11010,1101053,56104,20220215,종로구,사직동
11010,1101053,55207,20220216,종로구,사직동
11010,1101053,54573,20220217,종로구,사직동
11010,1101053,54295,20220224,종로구,사직동
11010,1101053,54726,20220225,종로구,사직동
11010,1101053,30131,20220226,종로구,사직동
11010,1101053,27209,20220227,종로구,사직동
11010,1101053,50599,20220228,종로구,사직동
11010,1101053,35771,20220301,종로구,사직동
11010,1101053,55573,20220302,종로구,사직동
11010,1101053,56177,20220303,종로구,사직동
11010,1101053,54236,20220304,종로구,사직동
11010,1101053,37217,20220305,종로구,사직동
11010,1101053,23783,20220306,종로구,사직동
11010,1101053,53293,20220307,종로구,사직동
11010,1101053,61726,20220308,종로구,사직동
11010,1101053,29252,20220309,종로구,사직동
11010,1101053,53946,20220310,종로구,사직동
11010,1101053,53332,20220311,종로구,사직동
11010,1101053,35298,20220312,종로구,사직동
11010,1101053,19659,20220313,종로구,사직동
11010,1101053,53396,20220315,종로구,사직동
11010,1101053,54117,20220316,종로구,사직동
11010,1101053,52702,20220317,종로구,사직동
11010,1101053,52036,20220318,종로구,사직동
11010,1101053,26708,20220319,종로구,사직동
11010,1101053,24437,20220320,종로구,사직동
11010,1101053,52886,20220321,종로구,사직동
11010,1101053,55035,20220322,종로구,사직동
11010,1101053,55568,20220323,종로구,사직동
11010,1101053,56197,20220324,종로구,사직동
11010,1101053,54803,20220325,종로구,사직동
11010,1101053,32715,20220326,종로구,사직동
11010,1101053,28498,20220327,종로구,사직동
11010,1101053,55254,20220328,종로구,사직동
11010,1101053,58696,20220329,종로구,사직동
11010,1101053,57039,20220330,종로구,사직동
11010,1101053,57917,20220331,종로구,사직동
11010,1101053,60589,20220401,종로구,사직동
11010,1101053,44140,20220402,종로구,사직동
11010,1101053,32429,20220403,종로구,사직동
11010,1101053,57298,20220404,종로구,사직동
11010,1101053,59232,20220405,종로구,사직동
11010,1101053,62865,20220406,종로구,사직동
11010,1101053,62994,20220407,종로구,사직동
11010,1101053,63299,20220408,종로구,사직동
11010,1101053,48192,20220409,종로구,사직동
11010,1101053,37033,20220410,종로구,사직동
11010,1101053,61071,20220411,종로구,사직동
11010,1101053,61842,20220412,종로구,사직동
11010,1101053,62585,20220413,종로구,사직동
11010,1101053,64075,20220414,종로구,사직동
11010,1101053,64380,20220415,종로구,사직동
11010,1101053,44017,20220416,종로구,사직동
11010,1101053,33173,20220417,종로구,사직동
11010,1101053,60956,20220418,종로구,사직동
11010,1101053,64244,20220419,종로구,사직동
11010,1101053,65537,20220420,종로구,사직동
11010,1101053,64976,20220421,종로구,사직동
11010,1101053,62164,20220422,종로구,사직동
11010,1101053,44382,20220423,종로구,사직동
11010,1101053,30825,20220424,종로구,사직동
11010,1101053,60897,20220425,종로구,사직동
11010,1101053,7711,20220426,종로구,사직동
11010,1101053,69523,20220427,종로구,사직동
11010,1101053,69902,20220428,종로구,사직동
11010,1101053,69092,20220429,종로구,사직동
11010,1101053,54703,20220430,종로구,사직동
11010,1101054,1380,20220101,종로구,삼청동
11010,1101054,1741,20220102,종로구,삼청동
11010,1101054,2453,20220103,종로구,삼청동
11010,1101054,2666,20220104,종로구,삼청동
11010,1101054,2641,20220105,종로구,삼청동
11010,1101054,2686,20220106,종로구,삼청동
11010,1101054,2864,20220107,종로구,삼청동
11010,1101054,2601,20220108,종로구,삼청동
11010,1101054,1937,20220109,종로구,삼청동
11010,1101054,2694,20220112,종로구,삼청동
11010,1101054,2744,20220113,종로구,삼청동
11010,1101054,2786,20220114,종로구,삼청동
11010,1101054,2599,20220115,종로구,삼청동
11010,1101054,2029,20220116,종로구,삼청동
11010,1101054,2480,20220117,종로구,삼청동
11010,1101054,2674,20220118,종로구,삼청동
11010,1101054,2888,20220119,종로구,삼청동
11010,1101054,2954,20220120,종로구,삼청동
11010,1101054,3018,20220121,종로구,삼청동
11010,1101054,2731,20220122,종로구,삼청동
11010,1101054,2222,20220123,종로구,삼청동
11010,1101054,2661,20220124,종로구,삼청동
11010,1101054,2746,20220125,종로구,삼청동
11010,1101054,2970,20220126,종로구,삼청동
11010,1101054,2776,20220127,종로구,삼청동
11010,1101054,2766,20220128,종로구,삼청동
11010,1101054,2129,20220129,종로구,삼청동
11010,1101054,1754,20220130,종로구,삼청동
11010,1101054,1470,20220131,종로구,삼청동
11010,1101054,1215,20220201,종로구,삼청동
11010,1101054,1834,20220202,종로구,삼청동
11010,1101054,2451,20220203,종로구,삼청동
11010,1101054,2674,20220204,종로구,삼청동
11010,1101054,2189,20220205,종로구,삼청동
11010,1101054,1765,20220206,종로구,삼청동
11010,1101054,2423,20220207,종로구,삼청동
11010,1101054,2624,20220208,종로구,삼청동
11010,1101054,2812,20220209,종로구,삼청동
11010,1101054,2729,20220210,종로구,삼청동
11010,1101054,2851,20220211,종로구,삼청동
11010,1101054,2449,20220212,종로구,삼청동
11010,1101054,1990,20220213,종로구,삼청동
11010,1101054,2445,20220214,종로구,삼청동
11010,1101054,2646,20220215,종로구,삼청동
11010,1101054,2584,20220216,종로구,삼청동
11010,1101054,2504,20220217,종로구,삼청동
11010,1101054,2587,20220224,종로구,삼청동
11010,1101054,2702,20220225,종로구,삼청동
11010,1101054,2319,20220226,종로구,삼청동
11010,1101054,2159,20220227,종로구,삼청동
11010,1101054,2625,20220228,종로구,삼청동
11010,1101054,2193,20220301,종로구,삼청동
11010,1101054,2658,20220302,종로구,삼청동
11010,1101054,2638,20220303,종로구,삼청동
11010,1101054,2648,20220304,종로구,삼청동
11010,1101054,2569,20220305,종로구,삼청동
11010,1101054,2023,20220306,종로구,삼청동
11010,1101054,2430,20220307,종로구,삼청동
11010,1101054,2684,20220308,종로구,삼청동
11010,1101054,2430,20220309,종로구,삼청동
11010,1101054,2617,20220310,종로구,삼청동
11010,1101054,2752,20220311,종로구,삼청동
11010,1101054,2758,20220312,종로구,삼청동
11010,1101054,1476,20220313,종로구,삼청동
11010,1101054,2528,20220315,종로구,삼청동
11010,1101054,2665,20220316,종로구,삼청동
11010,1101054,2562,20220317,종로구,삼청동
11010,1101054,2697,20220318,종로구,삼청동
11010,1101054,2145,20220319,종로구,삼청동
11010,1101054,2123,20220320,종로구,삼청동
11010,1101054,2462,20220321,종로구,삼청동
11010,1101054,2728,20220322,종로구,삼청동
11010,1101054,2809,20220323,종로구,삼청동
11010,1101054,2859,20220324,종로구,삼청동
11010,1101054,3091,20220325,종로구,삼청동
11010,1101054,2712,20220326,종로구,삼청동
11010,1101054,2435,20220327,종로구,삼청동
11010,1101054,2704,20220328,종로구,삼청동
11010,1101054,2933,20220329,종로구,삼청동
11010,1101054,2908,20220330,종로구,삼청동
11010,1101054,2982,20220331,종로구,삼청동
11010,1101054,3295,20220401,종로구,삼청동
11010,1101054,3309,20220402,종로구,삼청동
11010,1101054,2727,20220403,종로구,삼청동
11010,1101054,2758,20220404,종로구,삼청동
11010,1101054,3081,20220405,종로구,삼청동
11010,1101054,3458,20220406,종로구,삼청동
11010,1101054,3416,20220407,종로구,삼청동
11010,1101054,3877,20220408,종로구,삼청동
11010,1101054,4340,20220409,종로구,삼청동
11010,1101054,3673,20220410,종로구,삼청동
11010,1101054,3280,20220411,종로구,삼청동
11010,1101054,3354,20220412,종로구,삼청동
11010,1101054,3099,20220413,종로구,삼청동
11010,1101054,3284,20220414,종로구,삼청동
11010,1101054,3847,20220415,종로구,삼청동
11010,1101054,4071,20220416,종로구,삼청동
11010,1101054,3344,20220417,종로구,삼청동
11010,1101054,3076,20220418,종로구,삼청동
11010,1101054,3420,20220419,종로구,삼청동
11010,1101054,3611,20220420,종로구,삼청동
11010,1101054,3666,20220421,종로구,삼청동
11010,1101054,3546,20220422,종로구,삼청동
11010,1101054,4243,20220423,종로구,삼청동
11010,1101054,3242,20220424,종로구,삼청동
11010,1101054,3258,20220425,종로구,삼청동
11010,1101054,230,20220426,종로구,삼청동
11010,1101054,3850,20220427,종로구,삼청동
11010,1101054,3739,20220428,종로구,삼청동
11010,1101054,3816,20220429,종로구,삼청동
11010,1101054,4183,20220430,종로구,삼청동
11010,1101055,2558,20220101,종로구,부암동
11010,1101055,2846,20220102,종로구,부암동
11010,1101055,4783,20220103,종로구,부암동
11010,1101055,4901,20220104,종로구,부암동
11010,1101055,5095,20220105,종로구,부암동
11010,1101055,5243,20220106,종로구,부암동
11010,1101055,5232,20220107,종로구,부암동
11010,1101055,3886,20220108,종로구,부암동
11010,1101055,2991,20220109,종로구,부암동
11010,1101055,5017,20220112,종로구,부암동
11010,1101055,5071,20220113,종로구,부암동
11010,1101055,5020,20220114,종로구,부암동
11010,1101055,3729,20220115,종로구,부암동
11010,1101055,3098,20220116,종로구,부암동
11010,1101055,4740,20220117,종로구,부암동
11010,1101055,4978,20220118,종로구,부암동
11010,1101055,5248,20220119,종로구,부암동
11010,1101055,5153,20220120,종로구,부암동
11010,1101055,5333,20220121,종로구,부암동
11010,1101055,4054,20220122,종로구,부암동
11010,1101055,3213,20220123,종로구,부암동
11010,1101055,5023,20220124,종로구,부암동
11010,1101055,5219,20220125,종로구,부암동
11010,1101055,5558,20220126,종로구,부암동
11010,1101055,5295,20220127,종로구,부암동
11010,1101055,5073,20220128,종로구,부암동
11010,1101055,3366,20220129,종로구,부암동
11010,1101055,2802,20220130,종로구,부암동
11010,1101055,2172,20220131,종로구,부암동
11010,1101055,1797,20220201,종로구,부암동
11010,1101055,2544,20220202,종로구,부암동
11010,1101055,4972,20220203,종로구,부암동
11010,1101055,5240,20220204,종로구,부암동
11010,1101055,3348,20220205,종로구,부암동
11010,1101055,2759,20220206,종로구,부암동
11010,1101055,4810,20220207,종로구,부암동
11010,1101055,4956,20220208,종로구,부암동
11010,1101055,5206,20220209,종로구,부암동
11010,1101055,5097,20220210,종로구,부암동
11010,1101055,5161,20220211,종로구,부암동
11010,1101055,3977,20220212,종로구,부암동
11010,1101055,3084,20220213,종로구,부암동
11010,1101055,4744,20220214,종로구,부암동
11010,1101055,4830,20220215,종로구,부암동
11010,1101055,4685,20220216,종로구,부암동
11010,1101055,4839,20220217,종로구,부암동
11010,1101055,5186,20220224,종로구,부암동
11010,1101055,5641,20220225,종로구,부암동
11010,1101055,3387,20220226,종로구,부암동
11010,1101055,3205,20220227,종로구,부암동
11010,1101055,4881,20220228,종로구,부암동
11010,1101055,3190,20220301,종로구,부암동
11010,1101055,8547,20220302,종로구,부암동
11010,1101055,7711,20220303,종로구,부암동
11010,1101055,6992,20220304,종로구,부암동
11010,1101055,4107,20220305,종로구,부암동
11010,1101055,3076,20220306,종로구,부암동
11010,1101055,7691,20220307,종로구,부암동
11010,1101055,7936,20220308,종로구,부암동
11010,1101055,4202,20220309,종로구,부암동
11010,1101055,7675,20220310,종로구,부암동
11010,1101055,7249,20220311,종로구,부암동
11010,1101055,4047,20220312,종로구,부암동
11010,1101055,2572,20220313,종로구,부암동
11010,1101055,8052,20220315,종로구,부암동
11010,1101055,8110,20220316,종로구,부암동
11010,1101055,7579,20220317,종로구,부암동
11010,1101055,6774,20220318,종로구,부암동
11010,1101055,3196,20220319,종로구,부암동
11010,1101055,3332,20220320,종로구,부암동
11010,1101055,7887,20220321,종로구,부암동
11010,1101055,8008,20220322,종로구,부암동
11010,1101055,8337,20220323,종로구,부암동
11010,1101055,7925,20220324,종로구,부암동
11010,1101055,7033,20220325,종로구,부암동
11010,1101055,3626,20220326,종로구,부암동
11010,1101055,3377,20220327,종로구,부암동
11010,1101055,8248,20220328,종로구,부암동
11010,1101055,8577,20220329,종로구,부암동
11010,1101055,8504,20220330,종로구,부암동
11010,1101055,8174,20220331,종로구,부암동
11010,1101055,7832,20220401,종로구,부암동
11010,1101055,4452,20220402,종로구,부암동
11010,1101055,3802,20220403,종로구,부암동
11010,1101055,8553,20220404,종로구,부암동
11010,1101055,8748,20220405,종로구,부암동
11010,1101055,8967,20220406,종로구,부암동
11010,1101055,8581,20220407,종로구,부암동
11010,1101055,8118,20220408,종로구,부암동
11010,1101055,4870,20220409,종로구,부암동
11010,1101055,4112,20220410,종로구,부암동
11010,1101055,8793,20220411,종로구,부암동
11010,1101055,9150,20220412,종로구,부암동
11010,1101055,8883,20220413,종로구,부암동
11010,1101055,8757,20220414,종로구,부암동
11010,1101055,8360,20220415,종로구,부암동
11010,1101055,5142,20220416,종로구,부암동
11010,1101055,4086,20220417,종로구,부암동
11010,1101055,8791,20220418,종로구,부암동
11010,1101055,9194,20220419,종로구,부암동
11010,1101055,9645,20220420,종로구,부암동
11010,1101055,9175,20220421,종로구,부암동
11010,1101055,7816,20220422,종로구,부암동
11010,1101055,5475,20220423,종로구,부암동
11010,1101055,4349,20220424,종로구,부암동
11010,1101055,8963,20220425,종로구,부암동
11010,1101055,1175,20220426,종로구,부암동
11010,1101055,10206,20220427,종로구,부암동
11010,1101055,10106,20220428,종로구,부암동
11010,1101055,8938,20220429,종로구,부암동
11010,1101055,5198,20220430,종로구,부암동
11010,1101056,3236,20220101,종로구,평창동
11010,1101056,3866,20220102,종로구,평창동
11010,1101056,5993,20220103,종로구,평창동
11010,1101056,6248,20220104,종로구,평창동
11010,1101056,6259,20220105,종로구,평창동
11010,1101056,6453,20220106,종로구,평창동
11010,1101056,6392,20220107,종로구,평창동
11010,1101056,5190,20220108,종로구,평창동
11010,1101056,3940,20220109,종로구,평창동
11010,1101056,5927,20220112,종로구,평창동
11010,1101056,6104,20220113,종로구,평창동
11010,1101056,6140,20220114,종로구,평창동
11010,1101056,4942,20220115,종로구,평창동
11010,1101056,4020,20220116,종로구,평창동
11010,1101056,6119,20220117,종로구,평창동
11010,1101056,6186,20220118,종로구,평창동
11010,1101056,6407,20220119,종로구,평창동
11010,1101056,6441,20220120,종로구,평창동
11010,1101056,6471,20220121,종로구,평창동
11010,1101056,5088,20220122,종로구,평창동
11010,1101056,4050,20220123,종로구,평창동
11010,1101056,6253,20220124,종로구,평창동
11010,1101056,6316,20220125,종로구,평창동
11010,1101056,6723,20220126,종로구,평창동
11010,1101056,6298,20220127,종로구,평창동
11010,1101056,6363,20220128,종로구,평창동
11010,1101056,4732,20220129,종로구,평창동
11010,1101056,3522,20220130,종로구,평창동
11010,1101056,2744,20220131,종로구,평창동
11010,1101056,2183,20220201,종로구,평창동
11010,1101056,3213,20220202,종로구,평창동
11010,1101056,6301,20220203,종로구,평창동
11010,1101056,6527,20220204,종로구,평창동
11010,1101056,4601,20220205,종로구,평창동
11010,1101056,3639,20220206,종로구,평창동
11010,1101056,6305,20220207,종로구,평창동
11010,1101056,6470,20220208,종로구,평창동
11010,1101056,6548,20220209,종로구,평창동
11010,1101056,6372,20220210,종로구,평창동
11010,1101056,6385,20220211,종로구,평창동
11010,1101056,5150,20220212,종로구,평창동
11010,1101056,3995,20220213,종로구,평창동
11010,1101056,6064,20220214,종로구,평창동
11010,1101056,6342,20220215,종로구,평창동
11010,1101056,5910,20220216,종로구,평창동
11010,1101056,5779,20220217,종로구,평창동
11010,1101056,5773,20220224,종로구,평창동
11010,1101056,5986,20220225,종로구,평창동
11010,1101056,4499,20220226,종로구,평창동
11010,1101056,3992,20220227,종로구,평창동
11010,1101056,6006,20220228,종로구,평창동
11010,1101056,3780,20220301,종로구,평창동
11010,1101056,6711,20220302,종로구,평창동
11010,1101056,6696,20220303,종로구,평창동
11010,1101056,6570,20220304,종로구,평창동
11010,1101056,5303,20220305,종로구,평창동
11010,1101056,4009,20220306,종로구,평창동
11010,1101056,6290,20220307,종로구,평창동
11010,1101056,6503,20220308,종로구,평창동
11010,1101056,4880,20220309,종로구,평창동
11010,1101056,6464,20220310,종로구,평창동
11010,1101056,6495,20220311,종로구,평창동
11010,1101056,5317,20220312,종로구,평창동
11010,1101056,3126,20220313,종로구,평창동
11010,1101056,6681,20220315,종로구,평창동
11010,1101056,6712,20220316,종로구,평창동
11010,1101056,6360,20220317,종로구,평창동
11010,1101056,6328,20220318,종로구,평창동
11010,1101056,3843,20220319,종로구,평창동
11010,1101056,4050,20220320,종로구,평창동
11010,1101056,6386,20220321,종로구,평창동
11010,1101056,6662,20220322,종로구,평창동
11010,1101056,6566,20220323,종로구,평창동
11010,1101056,6549,20220324,종로구,평창동
11010,1101056,6559,20220325,종로구,평창동
11010,1101056,4457,20220326,종로구,평창동
11010,1101056,4300,20220327,종로구,평창동
11010,1101056,6656,20220328,종로구,평창동
11010,1101056,6630,20220329,종로구,평창동
11010,1101056,6612,20220330,종로구,평창동
11010,1101056,6632,20220331,종로구,평창동
11010,1101056,7102,20220401,종로구,평창동
11010,1101056,5686,20220402,종로구,평창동
11010,1101056,4570,20220403,종로구,평창동
11010,1101056,6670,20220404,종로구,평창동
11010,1101056,7109,20220405,종로구,평창동
11010,1101056,7014,20220406,종로구,평창동
11010,1101056,7002,20220407,종로구,평창동
11010,1101056,7073,20220408,종로구,평창동
11010,1101056,5879,20220409,종로구,평창동
11010,1101056,4867,20220410,종로구,평창동
11010,1101056,7113,20220411,종로구,평창동
11010,1101056,7125,20220412,종로구,평창동
11010,1101056,6873,20220413,종로구,평창동
11010,1101056,7138,20220414,종로구,평창동
11010,1101056,7336,20220415,종로구,평창동
11010,1101056,6159,20220416,종로구,평창동
11010,1101056,5022,20220417,종로구,평창동
11010,1101056,7092,20220418,종로구,평창동
11010,1101056,7423,20220419,종로구,평창동
11010,1101056,7542,20220420,종로구,평창동
11010,1101056,7456,20220421,종로구,평창동
11010,1101056,7118,20220422,종로구,평창동
11010,1101056,6160,20220423,종로구,평창동
11010,1101056,4960,20220424,종로구,평창동
11010,1101056,7086,20220425,종로구,평창동
11010,1101056,724,20220426,종로구,평창동
11010,1101056,7591,20220427,종로구,평창동
11010,1101056,7721,20220428,종로구,평창동
11010,1101056,7542,20220429,종로구,평창동
11010,1101056,6251,20220430,종로구,평창동
11010,1101057,667,20220101,종로구,무악동
11010,1101057,657,20220102,종로구,무악동
11010,1101057,1267,20220103,종로구,무악동
11010,1101057,1333,20220104,종로구,무악동
11010,1101057,1315,20220105,종로구,무악동
11010,1101057,1350,20220106,종로구,무악동
11010,1101057,1278,20220107,종로구,무악동
11010,1101057,955,20220108,종로구,무악동
11010,1101057,703,20220109,종로구,무악동
11010,1101057,1251,20220112,종로구,무악동
11010,1101057,1258,20220113,종로구,무악동
11010,1101057,1302,20220114,종로구,무악동
11010,1101057,925,20220115,종로구,무악동
11010,1101057,726,20220116,종로구,무악동
11010,1101057,1319,20220117,종로구,무악동
11010,1101057,1332,20220118,종로구,무악동
11010,1101057,1320,20220119,종로구,무악동
11010,1101057,1302,20220120,종로구,무악동
11010,1101057,1386,20220121,종로구,무악동
11010,1101057,994,20220122,종로구,무악동
11010,1101057,853,20220123,종로구,무악동
11010,1101057,1359,20220124,종로구,무악동
11010,1101057,1328,20220125,종로구,무악동
11010,1101057,1403,20220126,종로구,무악동
11010,1101057,1351,20220127,종로구,무악동
11010,1101057,1295,20220128,종로구,무악동
11010,1101057,866,20220129,종로구,무악동
11010,1101057,709,20220130,종로구,무악동
11010,1101057,585,20220131,종로구,무악동
11010,1101057,526,20220201,종로구,무악동
11010,1101057,740,20220202,종로구,무악동
11010,1101057,1258,20220203,종로구,무악동
11010,1101057,1307,20220204,종로구,무악동
11010,1101057,885,20220205,종로구,무악동
11010,1101057,758,20220206,종로구,무악동
11010,1101057,1319,20220207,종로구,무악동
11010,1101057,1367,20220208,종로구,무악동
11010,1101057,1352,20220209,종로구,무악동
11010,1101057,1379,20220210,종로구,무악동
11010,1101057,1367,20220211,종로구,무악동
11010,1101057,994,20220212,종로구,무악동
11010,1101057,817,20220213,종로구,무악동
11010,1101057,1263,20220214,종로구,무악동
11010,1101057,1269,20220215,종로구,무악동
11010,1101057,1197,20220216,종로구,무악동
11010,1101057,1257,20220217,종로구,무악동
11010,1101057,1247,20220224,종로구,무악동
11010,1101057,1289,20220225,종로구,무악동
11010,1101057,905,20220226,종로구,무악동
11010,1101057,847,20220227,종로구,무악동
11010,1101057,1299,20220228,종로구,무악동
11010,1101057,871,20220301,종로구,무악동
11010,1101057,1413,20220302,종로구,무악동
11010,1101057,1397,20220303,종로구,무악동
11010,1101057,1369,20220304,종로구,무악동
11010,1101057,1087,20220305,종로구,무악동
11010,1101057,856,20220306,종로구,무악동
11010,1101057,1348,20220307,종로구,무악동
11010,1101057,1475,20220308,종로구,무악동
11010,1101057,936,20220309,종로구,무악동
11010,1101057,1358,20220310,종로구,무악동
11010,1101057,1409,20220311,종로구,무악동
11010,1101057,1135,20220312,종로구,무악동
11010,1101057,751,20220313,종로구,무악동
11010,1101057,1368,20220315,종로구,무악동
11010,1101057,1413,20220316,종로구,무악동
11010,1101057,1341,20220317,종로구,무악동
11010,1101057,1316,20220318,종로구,무악동
11010,1101057,831,20220319,종로구,무악동
11010,1101057,784,20220320,종로구,무악동
11010,1101057,1310,20220321,종로구,무악동
11010,1101057,1393,20220322,종로구,무악동
11010,1101057,1344,20220323,종로구,무악동
11010,1101057,1381,20220324,종로구,무악동
11010,1101057,1372,20220325,종로구,무악동
11010,1101057,940,20220326,종로구,무악동
11010,1101057,833,20220327,종로구,무악동
11010,1101057,1343,20220328,종로구,무악동
11010,1101057,1423,20220329,종로구,무악동
11010,1101057,1381,20220330,종로구,무악동
11010,1101057,1391,20220331,종로구,무악동
11010,1101057,1476,20220401,종로구,무악동
11010,1101057,1170,20220402,종로구,무악동
11010,1101057,918,20220403,종로구,무악동
11010,1101057,1435,20220404,종로구,무악동
11010,1101057,1417,20220405,종로구,무악동
11010,1101057,1474,20220406,종로구,무악동
11010,1101057,1453,20220407,종로구,무악동
11010,1101057,1481,20220408,종로구,무악동
11010,1101057,1218,20220409,종로구,무악동
11010,1101057,1025,20220410,종로구,무악동
11010,1101057,1516,20220411,종로구,무악동
11010,1101057,1532,20220412,종로구,무악동
11010,1101057,1428,20220413,종로구,무악동
11010,1101057,1443,20220414,종로구,무악동
11010,1101057,1603,20220415,종로구,무악동
11010,1101057,1274,20220416,종로구,무악동
11010,1101057,997,20220417,종로구,무악동
11010,1101057,1430,20220418,종로구,무악동
11010,1101057,1509,20220419,종로구,무악동
11010,1101057,1599,20220420,종로구,무악동
11010,1101057,1653,20220421,종로구,무악동
11010,1101057,1525,20220422,종로구,무악동
11010,1101057,1248,20220423,종로구,무악동
11010,1101057,937,20220424,종로구,무악동
11010,1101057,1483,20220425,종로구,무악동
11010,1101057,157,20220426,종로구,무악동
11010,1101057,1599,20220427,종로구,무악동
11010,1101057,1617,20220428,종로구,무악동
11010,1101057,1561,20220429,종로구,무악동
11010,1101057,1207,20220430,종로구,무악동
11010,1101058,2038,20220101,종로구,교남동
11010,1101058,2114,20220102,종로구,교남동
11010,1101058,4808,20220103,종로구,교남동
11010,1101058,5036,20220104,종로구,교남동
11010,1101058,4970,20220105,종로구,교남동
11010,1101058,4928,20220106,종로구,교남동
11010,1101058,4990,20220107,종로구,교남동
11010,1101058,3076,20220108,종로구,교남동
11010,1101058,2156,20220109,종로구,교남동
11010,1101058,4935,20220112,종로구,교남동
11010,1101058,4957,20220113,종로구,교남동
11010,1101058,4949,20220114,종로구,교남동
11010,1101058,2943,20220115,종로구,교남동
11010,1101058,2335,20220116,종로구,교남동
11010,1101058,5014,20220117,종로구,교남동
11010,1101058,5030,20220118,종로구,교남동
11010,1101058,5106,20220119,종로구,교남동
11010,1101058,5100,20220120,종로구,교남동
11010,1101058,5118,20220121,종로구,교남동
11010,1101058,3204,20220122,종로구,교남동
11010,1101058,2389,20220123,종로구,교남동
11010,1101058,4957,20220124,종로구,교남동
11010,1101058,5089,20220125,종로구,교남동
11010,1101058,5271,20220126,종로구,교남동
11010,1101058,5051,20220127,종로구,교남동
11010,1101058,5065,20220128,종로구,교남동
11010,1101058,2863,20220129,종로구,교남동
11010,1101058,2063,20220130,종로구,교남동
11010,1101058,1768,20220131,종로구,교남동
11010,1101058,1561,20220201,종로구,교남동
11010,1101058,1897,20220202,종로구,교남동
11010,1101058,4580,20220203,종로구,교남동
11010,1101058,4882,20220204,종로구,교남동
11010,1101058,2816,20220205,종로구,교남동
11010,1101058,2112,20220206,종로구,교남동
11010,1101058,4948,20220207,종로구,교남동
11010,1101058,5026,20220208,종로구,교남동
11010,1101058,4973,20220209,종로구,교남동
11010,1101058,5021,20220210,종로구,교남동
11010,1101058,4944,20220211,종로구,교남동
11010,1101058,3036,20220212,종로구,교남동
11010,1101058,2247,20220213,종로구,교남동
11010,1101058,4821,20220214,종로구,교남동
11010,1101058,4829,20220215,종로구,교남동
11010,1101058,4675,20220216,종로구,교남동
11010,1101058,4619,20220217,종로구,교남동
11010,1101058,4678,20220224,종로구,교남동
11010,1101058,4668,20220225,종로구,교남동
11010,1101058,2990,20220226,종로구,교남동
11010,1101058,2290,20220227,종로구,교남동
11010,1101058,4556,20220228,종로구,교남동
11010,1101058,2492,20220301,종로구,교남동
11010,1101058,5289,20220302,종로구,교남동
11010,1101058,5141,20220303,종로구,교남동
11010,1101058,5139,20220304,종로구,교남동
11010,1101058,3149,20220305,종로구,교남동
11010,1101058,2299,20220306,종로구,교남동
11010,1101058,4981,20220307,종로구,교남동
11010,1101058,5120,20220308,종로구,교남동
11010,1101058,2754,20220309,종로구,교남동
11010,1101058,4981,20220310,종로구,교남동
11010,1101058,5019,20220311,종로구,교남동
11010,1101058,3066,20220312,종로구,교남동
11010,1101058,1975,20220313,종로구,교남동
11010,1101058,4924,20220315,종로구,교남동
11010,1101058,4966,20220316,종로구,교남동
11010,1101058,4901,20220317,종로구,교남동
11010,1101058,4861,20220318,종로구,교남동
11010,1101058,2690,20220319,종로구,교남동
11010,1101058,2159,20220320,종로구,교남동
11010,1101058,4938,20220321,종로구,교남동
11010,1101058,5106,20220322,종로구,교남동
11010,1101058,4984,20220323,종로구,교남동
11010,1101058,5081,20220324,종로구,교남동
11010,1101058,5150,20220325,종로구,교남동
11010,1101058,2778,20220326,종로구,교남동
